ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
693533,m,10/2/1989,78.8,cbse,2008,71.6,state board,4971,2,B.Tech/B.E.,electronics and communication engineering,73,4971,0,Uttar Pradesh,2013,790,570,750,0.995265706,-1,533,-1,-1,-1,366,-1,0.2718,1.2114,0.1637,-0.995,0.4805,315000
1219098,m,9/27/1990,73.5,state board,2008,67,state board,2921,2,B.Tech/B.E.,electronics and communication engineering,77,2921,0,West Bengal,2013,510,590,510,0.338786347,445,292,-1,-1,-1,-1,-1,0.4155,0.7119,-0.2974,-0.3612,0.0973,265000
906387,m,2/26/1992,72,cbse,2010,59.9,cbse,67,2,B.Tech/B.E.,information technology,63,67,0,Uttar Pradesh,2014,440,450,395,0.991230625,385,-1,592,-1,-1,-1,-1,-0.4463,0.3789,0.6248,1.5404,0.6721,120000
342610,m,5/5/1990,72,0,2008,68,0,2563,2,B.Tech/B.E.,information technology,68,2563,0,Uttarakhand,2012,485,385,365,0.635978756,445,-1,-1,-1,-1,-1,-1,1.4374,1.1248,-0.4891,0.17983,0.3444,475000
536761,m,6/23/1991,80,bse,2008,63.83,chse,124,2,B.Tech/B.E.,information technology,76.44,124,0,Orissa,2013,500,555,470,0.942116551,575,-1,-1,-1,-1,-1,-1,-0.4173,0.8128,-1.5051,0.0623,-0.5245,360000
649731,m,6/17/1990,80.16,state board,2008,65.83,state board,2110,2,B.Tech/B.E.,information science engineering,72.73,2110,0,Karnataka,2012,380,545,445,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.159,-1.4526,-0.4511,0.1459,-0.4776,420000
843047,f,11/3/1989,69,state board,2007,82,state board,11516,2,B.Tech/B.E.,computer science & engineering,73,11516,0,Haryana,2012,300,560,605,0.356536488,485,-1,346,-1,-1,-1,-1,1.5644,1.3779,1.3933,0.3995,1.6302,200000
133153,m,1/14/1989,74.53,maharashtra board,2006,84.53,maharashtra board,1358,2,B.Tech/B.E.,computer engineering,63,1358,1,Maharashtra,2010,705,565,605,0.960903087,595,-1,-1,-1,-1,-1,-1,-2.272,0.6568,0.2366,-1.2303,-0.4455,555000
135273,m,6/26/1989,86.5,0,2006,91,0,1429,2,B.Tech/B.E.,computer engineering,72.23,1429,1,Telangana,2010,595,635,595,0.998588239,725,-1,-1,-1,-1,-1,-1,-3.1994,-0.2793,-1.7954,0.4148,-1.2354,615000
263859,m,6/1/1988,73,0,2004,68.69,0,2513,2,B.Tech/B.E.,mechanical engineering,65.66,2513,0,Rajasthan,2011,355,455,415,0.206710618,-1,-1,-1,313,-1,-1,-1,0.6646,0.6568,1.1074,-0.0552,0.9763,450000
329604,m,4/11/1990,79,0,2008,85.4,0,253,2,B.Tech/B.E.,electrical engineering,75.6,253,1,West Bengal,2012,365,495,605,0.376059587,-1,300,-1,-1,-1,-1,-1,0.3555,0.3448,0.5269,0.53233,0.1864,320000
1068402,m,6/16/1993,74.83,state board,2010,87.4,state board,15456,2,B.Tech/B.E.,computer science & engineering,69.31,15456,0,Andhra Pradesh,2014,395,530,545,0.622642916,395,-1,407,-1,-1,-1,-1,0.2718,-0.7866,1.7007,-0.6147,0.8637,350000
212055,m,7/22/1989,69.16,up board,2006,65.66,up board,278,1,M.Tech./M.E.,computer engineering,77.5,278,0,Uttar Pradesh,2013,395,435,645,0.990008757,655,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,-0.4891,0.4148,-1.2354,550000
225114,f,9/20/1987,74,0,2006,65,0,4948,2,B.Tech/B.E.,computer engineering,72,4948,1,Rajasthan,2011,325,345,445,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.881,0.5008,0.3817,1.5899,1.1343,360000
1149223,f,1/27/1992,78,state board,2009,82.8,state board,11024,2,B.Tech/B.E.,electronics and communication engineering,79,11024,1,Telangana,2013,395,495,440,-1,395,-1,-1,-1,-1,-1,-1,0.2718,0.7119,0.7785,0.653,1.4386,200000
543844,m,11/20/1991,81.2,cbse,2009,78,cbse,55,2,B.Tech/B.E.,information technology,70,55,0,Uttar Pradesh,2013,485,525,310,0.843123727,515,-1,-1,-1,-1,-1,-1,-0.7651,-0.4353,-0.6343,0.8848,-0.9194,120000
641272,f,4/4/1992,86.8,state board,2009,91.7,state board,9769,2,B.Tech/B.E.,electronics and communication engineering,79.75,9769,1,Telangana,2013,650,585,735,0.694479328,-1,366,-1,-1,-1,-1,-1,0.99,0.8784,-0.1437,-0.8682,-0.6692,335000
1261826,m,3/14/1992,87,state board,2009,85,state board,15446,2,B.Tech/B.E.,computer science & engineering,66.5,15446,0,Andhra Pradesh,2013,650,480,525,0.911395278,455,-1,500,-1,-1,-1,-1,0.99,1.0449,0.3174,0.0192,0.0973,130000
692945,m,11/10/1990,84,state board,2009,76,state board,8297,2,B.Tech/B.E.,computer science & engineering,76,8297,1,West Bengal,2013,370,390,575,0.744758354,175,-1,438,-1,-1,-1,-1,0.99,0.5454,1.0859,-0.3612,0.4805,320000
321139,f,8/15/1990,86,cbse,2008,78,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,74,47,1,Delhi,2012,435,435,575,0.229481755,-1,266,-1,-1,-1,473,-1,0.0464,1.3198,0.4906,-0.17277,-0.1295,400000
86373,f,3/18/1989,78,matriculation,2006,86.67,state board,4173,2,B.Tech/B.E.,instrumentation and control engineering,77.55,4173,1,Tamil Nadu,2010,535,465,535,0.910770164,445,433,-1,-1,-1,-1,-1,-0.881,1.4368,0.3817,-0.4078,-0.1295,150000
785663,m,8/1/1991,73.6,cbse,2009,61.2,cbse,1982,2,B.Tech/B.E.,instrumentation and control engineering,67.34,1982,0,Uttar Pradesh,2014,430,415,470,0.20739217,-1,260,-1,-1,-1,-1,-1,0.4155,0.3789,0.3174,-0.7415,-0.0943,220000
637623,m,10/14/1991,75.66,state board,2009,76.66,state board,4415,2,B.Tech/B.E.,electronics and electrical engineering,76.5,4415,1,Telangana,2014,510,525,545,0.966006923,395,-1,-1,-1,580,-1,-1,-1.7389,-2.1186,-1.2196,-0.4879,-1.6273,180000
1220653,f,3/19/1992,93,state board,2010,86,state board,1012,2,B.Tech/B.E.,computer science & engineering,83,1012,1,Karnataka,2014,605,625,525,0.744758354,525,-1,438,-1,-1,-1,-1,0.4155,0.0459,1.2396,-0.6147,-0.6692,310000
1263022,f,9/25/1992,61,state board,2010,61,state board,1237,2,B.Tech/B.E.,information technology,75,1237,1,Telangana,2014,455,510,500,0.952245573,585,-1,-1,-1,-1,-1,-1,0.2718,0.2124,0.3174,0.1459,-1.0524,325000
864091,m,6/24/1990,80.2,state board,2007,74.8,state board,4504,2,B.Tech/B.E.,electronics and communication engineering,78.16,4504,0,Madhya Pradesh,2013,380,415,620,0.338786347,-1,292,-1,-1,-1,-1,-1,-1.0208,-0.1206,0.01,-0.2344,-0.2859,360000
543099,f,7/3/1991,87,cbse,2009,80.5,cbse,12666,2,B.Tech/B.E.,electronics and communication engineering,70,12666,0,Uttar Pradesh,2013,485,475,235,0.376059587,-1,300,-1,-1,-1,-1,-1,-0.1082,1.4368,0.672,0.4148,1.0158,325000
1084536,m,9/29/1990,72.8,state board,2008,61.33,state board,470,2,MCA,computer application,70.05,470,1,Maharashtra,2014,440,495,430,0.911395278,515,-1,500,-1,-1,-1,-1,1.4208,1.0449,0.6248,-0.8682,1.0554,425000
688018,m,2/23/1991,65.71,icse,2009,68.2,cbse,1638,2,B.Tech/B.E.,electronics engineering,67.08,1638,0,Uttar Pradesh,2013,510,415,665,0.124502074,-1,233,-1,-1,-1,-1,-1,-0.0154,-0.2871,-0.1437,1.1601,-0.2859,180000
1274658,f,4/24/1991,89.7,icse,2009,86.7,icse,7685,2,B.Tech/B.E.,information technology,80,7685,1,West Bengal,2013,720,675,570,-1,-1,-1,-1,-1,-1,-1,-1,0.2718,1.2114,0.4711,-0.1076,0.8637,320000
530678,m,3/23/1991,63.66,icse,2008,59,isc,11759,2,B.Tech/B.E.,electronics and electrical engineering,71,11759,0,Uttarakhand,2013,675,415,500,0.610611988,-1,333,-1,-1,433,-1,-1,-0.7651,1.1248,1.2525,0.3561,0.1864,180000
591405,m,1/13/1992,78.8,cbse,2009,87,cbse,527,2,B.Tech/B.E.,computer engineering,77.4,527,0,Haryana,2013,570,630,870,0.979521744,625,-1,-1,-1,-1,-1,-1,0.5591,0.0459,0.1637,0.1459,0.4805,605000
636523,f,10/15/1990,73.2,cbse,2009,73.6,cbse,1622,2,B.Tech/B.E.,electronics and electrical engineering,67.6,1622,0,Madhya Pradesh,2013,475,585,735,0.376059587,-1,300,-1,-1,-1,-1,-1,0.8463,-0.4536,0.1637,-0.6147,0.4805,410000
389343,m,11/3/1990,74,cbse,2008,82.3,cbse,29,2,B.Tech/B.E.,computer engineering,75.5,29,1,Delhi,2012,435,615,525,0.952245573,585,-1,-1,-1,-1,-1,-1,0.51,0.1498,0.0552,1.7074,-0.1295,430000
995189,m,8/28/1992,79.5,state board,2009,77.1,state board,9803,2,B.Tech/B.E.,computer science & engineering,74.78,9803,1,Telangana,2013,395,495,475,0.144789889,-1,-1,284,-1,-1,-1,-1,1.2772,-0.2871,-0.6048,-0.1076,0.8637,145000
836769,m,12/11/1990,66,state board,2008,58,state board,11584,2,B.Tech/B.E.,computer science & engineering,64,11584,0,Maharashtra,2012,475,510,385,0.486747008,455,-1,376,-1,-1,-1,-1,0.1282,-0.4536,-0.9122,-0.4879,0.4805,180000
505714,m,10/19/1989,46.8,"jbse,jharkhand",2009,72.48,"jstb,jharkhand",165,2,B.Tech/B.E.,computer engineering,59.7,165,1,Rajasthan,2012,450,525,605,0.901489571,545,-1,-1,-1,-1,-1,-1,-1.3447,-0.2793,-0.4891,1.5018,-0.9194,240000
359173,f,9/4/1989,89.4,0,2007,80.6,0,44,2,B.Tech/B.E.,computer engineering,81.76,44,0,Uttar Pradesh,2012,355,495,684,0.916869961,555,-1,-1,-1,-1,-1,-1,-1.1901,0.1888,-1.3599,-0.6428,-0.643,800000
259623,m,6/2/1988,54,0,2006,68,0,1114,2,B.Tech/B.E.,electronics and communication engineering,69,1114,0,Tamil Nadu,2010,505,295,375,-1,345,-1,-1,-1,-1,-1,-1,0.2009,-0.7473,-0.6343,-0.9953,-1.3934,175000
713848,m,7/24/1990,84,state board,2008,75.6,cbse,231,2,B.Tech/B.E.,electronics & telecommunications,68,231,0,Maharashtra,2012,720,620,590,0.985461394,475,500,-1,-1,-1,-1,-1,-1.4517,-1.4526,-2.2954,-0.2344,-2.2021,360000
65919,m,8/21/1988,76.64,ksbe,2006,59,pu board,3649,2,B.Tech/B.E.,computer engineering,65.7,3649,1,Karnataka,2010,444,455,285,0.377551419,375,-1,-1,-1,-1,-1,-1,-0.5719,-0.4353,-0.6343,0.4148,-0.6035,470000
16400,m,12/29/1989,83.8,cbse,2006,75.2,cbse,23,2,B.Tech/B.E.,electronics and communication engineering,66.61,23,0,Uttar Pradesh,2010,525,395,575,0.694479328,365,366,-1,-1,-1,-1,-1,-1.1901,0.1888,-0.7794,1.1199,-1.3934,650000
995970,m,8/29/1992,82.5,state board,2009,86.3,state board,8970,2,B.Tech/B.E.,computer science & engineering,71,8970,1,Telangana,2013,415,555,440,0.144789889,385,-1,284,-1,-1,-1,-1,1.5644,1.5444,1.547,-1.8824,1.4386,325000
530061,f,7/18/1991,78,cbse,2009,69,cbse,11759,2,B.Tech/B.E.,electronics and communication engineering,78,11759,0,Uttarakhand,2013,535,350,515,0.0587928,-1,200,-1,-1,-1,-1,-1,-0.881,-2.3073,-1.6502,0.5323,-3.6051,300000
190224,m,4/16/1986,70.4,cbse,2004,66.4,cbse,62,1,MCA,computer application,69.56,62,1,Delhi,2011,615,605,475,0.525922584,415,-1,-1,-1,-1,-1,-1,-0.2628,1.2808,0.9623,-0.4078,1.2923,330000
514471,m,4/27/1989,64,up board,2006,64,up board,2528,2,B.Tech/B.E.,electronics and communication engineering,65,2528,0,Uttar Pradesh,2012,500,435,605,0.0587928,-1,200,-1,-1,-1,-1,-1,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253,200000
986780,m,5/15/1992,71,cbse,2009,60,cbse,9737,2,B.Tech/B.E.,computer science & engineering,85,9737,0,Uttar Pradesh,2014,315,505,510,0.744758354,565,-1,438,-1,-1,-1,-1,-1.308,-0.7866,-0.9122,-0.2344,-0.8608,210000
1269397,m,5/2/1992,69.8,cbse,2009,66.4,cbse,3801,2,B.Tech/B.E.,electronics and communication engineering,62.6,3801,0,Karnataka,2014,630,420,405,0.338786347,425,292,-1,-1,-1,-1,-1,1.8517,0.3789,0.3174,-0.1076,1.0554,240000
670423,f,7/27/1992,89,state board,2009,79,state board,9481,2,B.Tech/B.E.,information technology,68,9481,0,Tamil Nadu,2013,535,495,485,0.525922584,415,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.6248,1.0333,0.0973,170000
794050,m,7/28/1992,82,icse,2010,76.6,cbse,8346,2,B.Tech/B.E.,computer science & engineering,71.3,8346,0,Uttar Pradesh,2014,485,500,635,0.864685413,525,-1,-1,-1,-1,-1,-1,0.2718,0.8229,-1.2196,-0.8682,-1.9234,350000
982135,m,1/31/1992,80.4,jharkhand acedemic council,2009,70.2,jharkhand acedemic council,1424,2,B.Tech/B.E.,computer science & engineering,78,1424,0,West Bengal,2014,465,455,680,0.953899775,575,-1,530,-1,-1,-1,-1,-0.3027,0.0459,0.3174,-1.1218,-0.0943,600000
631506,m,3/9/1992,61.2,cbse,2009,60,cbse,5400,2,B.Tech/B.E.,computer engineering,65.6,5400,0,Madhya Pradesh,2013,570,595,370,0.765673581,485,-1,-1,-1,-1,-1,-1,-0.159,0.7119,1.0859,-0.3612,0.0973,350000
1075216,m,1/28/1991,65,cbse,2009,67,cbse,7736,2,B.Tech/B.E.,computer science & engineering,71.18,7736,0,Chhattisgarh,2013,535,455,405,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.5899,-0.9531,-1.2196,-1.1218,-0.8608,300000
790690,f,8/28/1992,81.6,state board,2009,96.4,state board,4184,2,B.Tech/B.E.,computer science & engineering,80.36,4184,0,Andhra Pradesh,2013,500,520,620,0.916869961,555,-1,-1,-1,-1,-1,-1,0.8463,0.7119,0.4711,-1.1218,0.8637,275000
243897,f,2/23/1983,70,board of school education harayana,2001,50,board of school education harayana,2656,2,B.Tech/B.E.,electronics and communication engineering,75.84,2656,0,Haryana,2011,355,425,355,0.694479328,355,366,-1,-1,-1,393,-1,-1.8083,0.3448,-1.3599,1.5899,1.2923,400000
1083403,m,10/9/1991,86,state board,2010,79,state board,6884,2,B.Tech/B.E.,information technology,83.01,6884,0,West Bengal,2014,405,410,690,0.356536488,585,-1,346,-1,-1,-1,-1,0.2718,1.5444,0.7785,-0.995,1.6302,315000
50601,m,7/22/1982,64.43,karnataka secondary education board,2002,47.83,department of pre university education,274,2,MCA,computer application,78.83,274,1,Karnataka,2009,365,505,325,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-0.7794,-0.5253,-0.4455,300000
1091250,m,6/20/1991,80,state board,2008,84,state board,10748,2,B.Tech/B.E.,electronics and communication engineering,61,10748,0,Tamil Nadu,2012,560,460,465,-1,395,-1,315,-1,-1,-1,-1,0.5591,1.0449,0.9322,-1.7556,0.4805,200000
626318,m,1/1/1991,75,cbse,2008,82.4,cbse,5048,2,B.Tech/B.E.,electronics and communication engineering,78.4,5048,0,Madhya Pradesh,2013,450,500,750,0.910770164,-1,433,-1,-1,-1,388,-1,-1.7389,-0.2871,-0.7585,1.5404,-1.6273,180000
189286,m,8/2/1989,82.2,state board,2007,81.33,state board,4042,2,B.Tech/B.E.,electronics and electrical engineering,90,4042,0,Tamil Nadu,2011,425,415,425,0.376059587,515,300,-1,-1,-1,-1,-1,-0.1082,0.3448,0.672,-0.4078,0.6603,400000
536516,m,4/10/1990,83,cbse,2008,70,cbse,914,2,B.Tech/B.E.,information technology,65,914,0,Uttar Pradesh,2012,765,645,795,0.704090412,465,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.6343,0.7673,0.1864,210000
963241,m,8/22/1993,94.8,state board,2010,97.4,state board,9173,2,B.Tech/B.E.,electronics and communication engineering,75,9173,1,Telangana,2014,510,450,545,0.338786347,335,292,-1,-1,228,-1,-1,1.1336,0.3789,0.9322,-2.136,-0.6692,380000
143999,m,5/16/1990,65,icse,2007,69,cbse,527,2,B.Tech/B.E.,electronics and communication engineering,67.4,527,0,Haryana,2011,415,515,605,0.376059587,365,300,-1,-1,-1,-1,-1,-2.272,-1.2153,0.0914,1.0024,-0.2875,200000
1171292,m,5/24/1992,94.43,icse,2010,65.2,cbse,14541,1,B.Tech/B.E.,computer science & engineering,61.2,14541,0,Orissa,2014,780,505,510,0.842248322,495,-1,469,-1,-1,-1,-1,0.5591,1.0449,1.3933,-1.2486,0.0973,330000
65278,m,2/8/1988,59.05,0,2006,46.33,0,2559,2,B.Tech/B.E.,mechanical engineering,65,2559,0,Karnataka,2010,324,385,375,0.206710618,215,-1,-1,313,-1,-1,-1,-2.4266,-1.3713,-1.7954,0.8848,-1.0774,180000
1089038,m,5/17/1992,87,state board,2009,95,state board,4325,2,B.Tech/B.E.,electronics and communication engineering,72.38,4325,0,Andhra Pradesh,2013,525,625,690,0.976292561,545,484,-1,-1,-1,-1,-1,-0.4463,-0.4536,-0.9122,-0.8682,-0.6692,345000
1043795,m,3/18/1991,89.8,cbse,2008,60,cbse,11025,2,B.Tech/B.E.,electronics and communication engineering,74,11025,0,Uttar Pradesh,2013,640,540,485,-1,475,-1,-1,-1,-1,-1,-1,1.8517,1.5444,1.3933,-1.8824,1.0554,350000
33117,m,8/17/1986,64.8,cbse,2004,62.4,cbse,47,1,B.Tech/B.E.,computer engineering,72.91,47,1,Delhi,2010,485,485,565,0.843123727,515,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,0.3817,0.1798,0.5024,475000
850679,m,4/2/1992,90,cbse,2009,70.8,cbse,5256,2,B.Tech/B.E.,instrumentation and control engineering,88.9,5256,0,Orissa,2013,720,475,650,0.44619825,485,-1,-1,-1,-1,-1,-1,1.8517,1.0449,-0.6048,0.2727,0.0973,335000
823556,f,10/13/1992,82.8,cbse,2010,76.6,cbse,272,2,B.Tech/B.E.,computer science & engineering,86,272,0,Punjab,2014,520,555,400,0.622642916,475,-1,407,-1,-1,-1,-1,-1.0208,1.0449,0.7785,0.2727,-0.6692,260000
963058,m,1/6/1993,85.33,state board,2010,89.7,"intermediate board of education,andhra pradesh",1237,2,B.Tech/B.E.,computer science & engineering,74.3,1237,1,Telangana,2014,605,500,595,0.356536488,415,-1,346,-1,-1,-1,-1,-1.1644,0.7119,0.7785,-1.7556,0.2889,335000
350462,m,11/18/1990,75.6,cbse,2008,68.6,nios,1872,2,B.Tech/B.E.,biotechnology,70.46,1872,0,Karnataka,2012,475,505,475,0.553216382,375,-1,-1,-1,-1,-1,-1,-1.4992,0.2668,1.1437,2.2949,-0.9194,100000
1106129,m,6/26/1993,92.5,state board,2010,77.6,cbse,167,2,B.Tech/B.E.,computer science & engineering,78.3,167,0,Haryana,2014,430,510,605,0.978799293,645,-1,561,-1,-1,-1,-1,0.4155,0.3789,-0.1437,-1.1218,0.4805,230000
115351,m,1/15/1990,72.15,pseb,2006,67.1,pseb,153,2,B.Tech/B.E.,electronics and communication engineering,70.8,153,0,Punjab,2010,535,495,645,0.694479328,415,366,-1,-1,-1,-1,-1,-1.8083,-1.0593,-0.344,-0.0552,-0.2875,340000
359281,m,5/10/1990,86.4,cbse,2008,80.4,cbse,1275,2,B.Tech/B.E.,computer engineering,61.54,1275,0,Kerala,2012,585,505,605,0.670743151,455,-1,-1,-1,-1,-1,-1,0.51,0.5008,-0.4891,-0.8778,0.1864,180000
350149,m,8/18/1990,79.8,cbse,2008,78.2,cbse,9019,2,B.Tech/B.E.,electronics and communication engineering,69.8,9019,0,Haryana,2012,425,625,485,0.229481755,-1,266,-1,-1,-1,-1,-1,-0.881,-0.0842,-0.598,-0.5253,-0.9194,420000
625891,f,9/16/1991,69.33,state board,2008,70.08,state board,5690,2,B.Tech/B.E.,electronics and communication engineering,70.34,5690,0,Uttar Pradesh,2013,535,595,545,0.824666401,-1,400,-1,-1,-1,-1,-1,-1.4517,0.5454,-0.2974,-0.3612,-0.0943,150000
202864,m,6/25/1988,84.5,secondary school of education,2005,93.6,"board of intermediate education,ap",3174,2,MCA,computer application,77,3174,0,Andhra Pradesh,2011,435,505,615,0.600057182,435,-1,-1,-1,-1,-1,-1,0.0464,0.5008,-0.0537,0.0623,0.1864,480000
332860,m,6/16/1989,74.4,ssc,2006,78.2,board of intermediate education,6638,2,M.Tech./M.E.,computer engineering,78.2,6638,0,Andhra Pradesh,2012,595,365,305,0.563267824,425,-1,-1,-1,-1,-1,-1,0.3555,-0.9033,-0.344,-0.05527,-0.643,380000
121233,m,6/26/1989,64,up board,2006,65,up board,5702,2,B.Tech/B.E.,information technology,65,5702,1,Rajasthan,2010,395,324,415,0.447147892,394,-1,-1,-1,-1,-1,-1,-0.881,0.8128,0.9623,1.5899,1.1343,150000
1209279,m,6/10/1991,72.6,state board,2009,73,state board,1995,2,B.Tech/B.E.,electronics engineering,69.84,1995,1,Maharashtra,2014,370,520,475,-1,395,-1,-1,-1,-1,-1,-1,1.5644,1.7109,1.7007,-0.995,-0.8608,310000
1152368,m,5/8/1990,69.2,cbse,2008,64.4,cbse,13001,2,B.Tech/B.E.,electronics and communication engineering,67.8,13001,0,Madhya Pradesh,2012,490,360,310,0.436962648,-1,-1,-1,-1,-1,324,-1,0.4155,1.3779,1.547,3.3152,0.6721,180000
140797,m,6/29/1988,81.3,wbbse,2006,76.3,wbchse,2066,2,B.Tech/B.E.,electrical engineering,78,2066,1,West Bengal,2010,545,505,525,0.229481755,395,266,-1,-1,-1,-1,-1,-0.5719,0.6568,-0.344,-0.6428,-0.4455,260000
455057,m,6/7/1990,68,cbse,2008,61,cbse,272,2,B.Tech/B.E.,computer engineering,55,272,0,Punjab,2012,435,545,455,0.377551419,375,-1,-1,-1,-1,-1,-1,0.0464,1.2028,1.2525,0.8848,1.2923,240000
628331,f,12/7/1991,85,state board,2008,70,state board,429,2,B.Tech/B.E.,computer science & engineering,79,429,0,Uttar Pradesh,2013,475,435,485,0.864685413,525,-1,-1,-1,-1,-1,-1,1.2772,1.0449,1.0859,0.7798,0.2889,200000
1042343,m,3/26/1991,68.5,state board,2009,73.2,state board,2085,2,B.Tech/B.E.,electrical engineering,69,2085,0,West Bengal,2013,350,455,450,0.193768442,-1,-1,-1,-1,324,-1,-1,-3.606,-5.6151,-4.6009,-2.0092,-6.9925,120000
64792,f,12/27/1988,69.92,karnataka secondary education,2006,65.54,karnataka pre-university,1070,2,B.Tech/B.E.,computer engineering,57.66,1070,1,Karnataka,2010,475,375,415,0.3423149,365,-1,-1,-1,-1,-1,-1,-1.1901,1.1248,1.3977,0.1798,0.1864,530000
909180,m,3/7/1990,85.17,state board,2008,77.77,state board,1589,1,B.Tech/B.E.,computer science & engineering,64.1,1589,0,Assam,2013,545,605,825,0.842248322,495,-1,469,-1,-1,-1,-1,0.2718,0.8784,0.1637,0.1459,1.247,350000
359490,m,2/14/1990,68,sslc,2009,75,tamil nadu polytechnic,1347,2,B.Tech/B.E.,computer engineering,68.9,1347,0,Union Territory,2012,315,425,325,0.074546265,255,-1,-1,-1,-1,-1,-1,-1.5765,0.5008,0.8171,0.7086,0.0284,120000
1062284,m,9/28/1992,79.8,state board,2008,73.6,state board,2633,2,B.Tech/B.E.,electrical engineering,64,2633,0,Madhya Pradesh,2013,405,435,345,0.030565991,-1,-1,-1,-1,228,-1,-1,0.99,0.0459,0.7785,1.2869,0.2889,120000
341436,m,4/25/1990,86,0,2007,88.33,0,127,2,B.Tech/B.E.,information technology,74.28,127,0,Maharashtra,2012,554,655,655,0.968237496,605,-1,-1,-1,-1,-1,-1,1.2828,1.2028,0.7083,-1.11277,0.5024,430000
1042501,f,11/23/1991,72.5,state board,2009,67,state board,7685,2,B.Tech/B.E.,electronics and instrumentation engineering,75.3,7685,1,West Bengal,2013,510,470,405,-1,-1,-1,-1,-1,-1,-1,-1,1.2772,1.5444,0.9322,-1.1218,0.8637,85000
902366,m,1/10/1992,82.8,cbse,2009,73.6,cbse,3918,2,B.Tech/B.E.,computer science & engineering,67.5,3918,1,Karnataka,2014,520,450,575,0.744758354,545,-1,438,-1,-1,-1,-1,-0.159,0.0459,0.7785,-1.1218,-0.0943,325000
319385,f,9/24/1990,82.2,cbse,2008,77,cbse,5071,2,B.Tech/B.E.,industrial & production engineering,91.2,5071,0,Andhra Pradesh,2012,524,555,405,0.414337426,-1,-1,-1,366,-1,-1,-1,-0.7264,-0.6693,-0.8157,-0.05527,-0.4455,400000
1238752,m,6/22/1992,84,state board,2009,87.83,state board,1111,2,B.Tech/B.E.,computer science & engineering,81,1111,0,Tamil Nadu,2013,405,420,475,0.842248322,475,-1,469,-1,-1,-1,-1,-0.8772,-1.1196,1.0859,-0.8682,-0.4776,180000
643096,m,12/5/1991,91,cbse,2009,93.4,cbse,165,2,B.Tech/B.E.,electronics and communication engineering,81.2,165,1,Rajasthan,2014,660,570,530,0.910770164,-1,433,-1,-1,-1,-1,-1,0.2718,0.0459,0.7785,-1.5021,0.4805,325000
325868,f,8/24/1991,86,board of secondary education,2008,92.8,intermediate board of education,9164,2,B.Tech/B.E.,computer science & engineering,69.25,9164,1,Telangana,2012,435,465,525,0.670743151,455,-1,-1,-1,-1,-1,-1,0.3941,0.0328,-1.9405,-0.43717,-0.9194,210000
637115,m,3/3/1993,80,cbse,2010,65.2,cbse,4501,2,B.Tech/B.E.,computer science & engineering,68.96,4501,0,Uttar Pradesh,2014,640,555,620,0.622642916,615,-1,407,-1,-1,-1,-1,-0.159,-0.6201,-0.6048,0.3995,0.0973,315000
1154783,f,7/25/1993,70.6,icse,2010,58.5,state board,5508,2,B.Tech/B.E.,information technology,75,5508,0,Orissa,2014,640,505,405,0.911395278,345,-1,500,-1,-1,-1,-1,1.1336,1.3779,0.7785,-1.8824,-0.6692,200000
682129,m,1/15/1990,55.5,state board,2007,52.5,state board,44,2,MCA,computer application,72.8,44,0,Uttar Pradesh,2013,415,495,445,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.3027,-0.6201,-0.1437,0.9066,-1.6273,200000
615313,m,7/8/1994,68.8,state board,2012,86,cbse,272,2,B.Tech/B.E.,computer engineering,76.05,272,0,Punjab,2014,570,535,590,0.978799293,515,-1,561,-1,-1,-1,-1,-1.5953,0.2124,-1.0659,-0.4879,-0.6692,305000
919397,m,7/24/1992,82.6,cbse,2010,81.4,cbse,48,1,B.Tech/B.E.,electronics and communication engineering,80.22,48,1,Delhi,2014,640,570,840,0.783303537,-1,388,-1,-1,-1,340,-1,0.2718,-0.1206,-0.7585,-0.8682,-1.6273,350000
434621,m,2/1/1992,69.6,bseb,2008,71.4,bseb,3054,2,B.Tech/B.E.,computer engineering,77,3054,0,Orissa,2012,485,415,575,0.925645767,-1,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,-0.7794,1.7074,0.1864,95000
226017,m,11/19/1989,83.2,cbse,2007,61.4,cbse,8099,2,B.Tech/B.E.,mechanical engineering,58,8099,0,Karnataka,2012,515,445,565,0.206710618,-1,-1,-1,313,-1,-1,-1,-1.1901,0.6568,0.2366,-0.2902,-0.2875,305000
